instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,highs_objective,relative_difference,independently_verified,verifier_message,passed,wall_seconds,solver_seconds,iterations,algorithm,time_limit,git_commit,machine,timestamp_utc,solver_options
Linf_520c,f92054c0b86f40f524b74d9f3315d2466e432fc3df57e8db724eb92f32b29207,93326,69004,566193,time_limit,"time limit 299.915s reached inside the factorization, which was abandoned",0.0,Time limit reached,,,,0,318.4602321000002,317.5950989,0,ipm,300.0,0018254,Windows-AMD64,2026-09-23T06:06:47+00:00,algorithm=ipm
bdry2,c7c372628defdb8889499ef5a949bbdbdbfd9a96dd00ceecf2ce5427639bc7a9,376500,250998,1500003,numerical_error,"the solve ran out of memory inside the ipm after 68.5s; the model is larger than this machine can hold for that engine - lower its size budget, add memory, or use another engine",0.0,Time limit reached,,,,0,70.82341160000033,68.5108506,0,ipm,300.0,0018254,Windows-AMD64,2026-09-23T06:06:47+00:00,algorithm=ipm
brazil3,28cfec922c8c239645c823b7746ae221e38a6208e827a9f040ddf50d9203d125,14646,23968,133184,optimal,"; crossover did not reach a vertex (not_solved after 5275 pivots, 1.32s), the interior point's answer stands",2.000000000075912,2.0000000000012172,3.734745845915769e-11,1,,1,3.1583986000005098,2.9117044,15,ipm,300.0,0018254,Windows-AMD64,2026-09-23T06:06:47+00:00,algorithm=ipm
chromaticindex1024-7,5b6f1d9daf867e4d5928e8a48fd1fc5f5c1a3249a18b738f46945ff2ff721b05,67583,73728,270324,numerical_error,"the solve ran out of memory inside the ipm after 37.0s; the model is larger than this machine can hold for that engine - lower its size budget, add memory, or use another engine",0.0,3.0,1.0,,,0,37.465387099999134,37.0245504,0,ipm,300.0,0018254,Windows-AMD64,2026-09-23T06:06:47+00:00,algorithm=ipm
irish-electricity,60d7ec4482bae32a3747f09c2d8294b8e50dda31d1a82c37a6f6bf17c8c84458,104259,61728,523257,numerical_error,"converged at a relative gap of 8.6e-15 when the barrier vanished: 38478 of 87504 pivots regularized in one factorization; no time left for crossover, the interior point's answer stands; engine reporte",2454405.27082893,2546254.563314395,0.03607231335342486,,,0,239.0417870000001,238.3444588,243,ipm,300.0,0018254,Windows-AMD64,2026-09-23T06:06:47+00:00,algorithm=ipm
qap15,a24d84de54c73d7ea01ebaf07739e6884d57794d4b1184c0e01a6a4495695712,6330,22275,94950,optimal,"; no time left for crossover, the interior point's answer stands",1040.9940444976728,Time limit reached,,1,,1,226.12776730000041,226.0247722,22,ipm,300.0,0018254,Windows-AMD64,2026-09-23T06:06:47+00:00,algorithm=ipm
rmine15,49bef3a70183d8c465bcff0719c2522f42fec0ef63a6e4b0a33714f2bec5e4bc,358395,42438,879732,not_solved,"the interior point declined: the ordering and first factorization of the normal equations (358395 factor nonzeros) did not finish within ipm_setup_share = 0.2 of the 299.889s time limit (60.2s), so th",0.0,Time limit reached,,,,0,61.927288099999714,60.4245983,0,ipm,300.0,0018254,Windows-AMD64,2026-09-23T06:06:47+00:00,algorithm=ipm
supportcase10,e65868b17479a5a4c408af4a8e6a412c61d681918d7c9d5ad3bbe46966634f0b,165684,14770,555082,numerical_error,"the ordering of the normal equations was abandoned: its quotient graph passed ipm_max_ordering_entries = 100000000 list entries, so the fill-in is beyond what this machine can hold (#246); raise the o",0.0,3.383923666138003,1.0,,,0,60.50716979999925,59.4602325,0,ipm,300.0,0018254,Windows-AMD64,2026-09-23T06:06:47+00:00,algorithm=ipm
